;;;;
Steve Nash;1,905;;;
Raymond Felton;1,8542;;;
Kyle Lowry;1,8288;;;
Jameer Nelson;1,8288;;;
Rajon Rondo;1,8542;;;
Chris Paul;1,8542;;;
Tony Parker;1,8796;;;
Jason Kidd;1,9304;;;
Derrick Rose;1,8796;;;
Monta Ellis;1,905;;;
Deron Williams;1,905;;;
LeBron James;2,057400;;;
John Wall;1,9304;;;
Darren Collison;1,8288;;;
Luke Ridnour;1,8796;;;
Ty Lawson;1,8034;;;
Andre Miller;1,905;;;
Russell Westbrook;1,905;;;
T.J. Ford;1,8;;;
Tyreke Evans;1,9812;;;
Height Mean;1,88578;;;
