name,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,year_start,year_end,position,height,weight,birth_date,college,YearInNBA,PPG
Tim Duncan,2014.0,Tim Duncan,C,37.0,SAS,74.0,74.0,2158.0,21.3,0.535,0.006,0.349,8.6,28.3,18.8,16.0,1.0,4.6,13.2,25.2,,2.8,4.6,7.4,0.16399999999999998,,-0.9,4.0,3.2,2.8,444.0,906.0,0.49,0.0,5.0,0.0,444.0,901.0,0.493,0.49,231.0,316.0,0.731,158.0,563.0,721.0,220.0,43.0,139.0,159.0,134.0,1119.0,1998.0,2016.0,F-C,6-11,250.0,"April 25, 1976",Wake Forest University,16.0,15.121621621621621
Tim Duncan,2015.0,Tim Duncan,C,38.0,SAS,77.0,77.0,2227.0,22.6,0.56,0.009000000000000001,0.38,8.8,26.7,17.9,16.8,1.4,5.1,12.1,22.2,,4.9,4.7,9.6,0.207,,0.8,4.7,5.5,4.2,419.0,819.0,0.512,2.0,7.0,0.28600000000000003,417.0,812.0,0.514,0.513,230.0,311.0,0.74,170.0,534.0,704.0,230.0,63.0,151.0,131.0,165.0,1070.0,1998.0,2016.0,F-C,6-11,250.0,"April 25, 1976",Wake Forest University,17.0,13.896103896103897
Tim Duncan,2016.0,Tim Duncan,C,39.0,SAS,61.0,60.0,1536.0,16.9,0.523,0.005,0.297,8.8,23.8,16.6,15.3,1.6,3.9,15.3,17.6,,1.6,3.6,5.2,0.163,,-0.8,5.0,4.1,2.4,215.0,441.0,0.488,0.0,2.0,0.0,215.0,439.0,0.49,0.488,92.0,131.0,0.7020000000000001,115.0,332.0,447.0,163.0,47.0,78.0,90.0,125.0,522.0,1998.0,2016.0,F-C,6-11,250.0,"April 25, 1976",Wake Forest University,18.0,8.557377049180328
Tracy McGrady,1998.0,Tracy McGrady,SF,18.0,TOR,64.0,17.0,1179.0,17.4,0.505,0.10300000000000001,0.27899999999999997,9.6,16.2,12.8,14.0,2.2,3.6,12.9,19.1,,1.3,0.7,2.0,0.081,,-0.5,0.0,-0.5,0.5,179.0,398.0,0.45,14.0,41.0,0.341,165.0,357.0,0.462,0.467,79.0,111.0,0.7120000000000001,105.0,164.0,269.0,98.0,49.0,61.0,66.0,86.0,451.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,0.0,7.046875
Tracy McGrady,1999.0,Tracy McGrady,SF,19.0,TOR,49.0,2.0,1106.0,20.6,0.504,0.091,0.408,12.4,16.7,14.6,19.1,2.5,4.5,15.0,21.9,,1.8,1.4,3.3,0.14300000000000002,,1.8,2.2,4.0,1.7,168.0,385.0,0.436,8.0,35.0,0.22899999999999998,160.0,350.0,0.457,0.447,114.0,157.0,0.726,120.0,158.0,278.0,113.0,52.0,66.0,80.0,94.0,458.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,1.0,9.346938775510203
Tracy McGrady,2000.0,Tracy McGrady,SF,20.0,TOR,79.0,34.0,2462.0,20.0,0.509,0.064,0.385,8.3,14.7,11.4,18.8,1.9,4.3,11.8,24.3,,3.7,2.9,6.6,0.129,,1.3,1.9,3.2,3.2,459.0,1018.0,0.451,18.0,65.0,0.27699999999999997,441.0,953.0,0.46299999999999997,0.46,277.0,392.0,0.7070000000000001,188.0,313.0,501.0,263.0,90.0,151.0,160.0,201.0,1213.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,2.0,15.354430379746836
Tracy McGrady,2001.0,Tracy McGrady,SG,21.0,ORL,77.0,77.0,3087.0,24.9,0.521,0.096,0.34,6.7,14.3,10.4,22.8,1.9,2.8,9.1,31.2,,8.3,3.9,12.2,0.18899999999999997,,4.7,0.9,5.6,5.9,788.0,1724.0,0.457,59.0,166.0,0.355,729.0,1558.0,0.46799999999999997,0.474,430.0,587.0,0.733,192.0,388.0,580.0,352.0,116.0,118.0,198.0,160.0,2065.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,3.0,26.818181818181817
Tracy McGrady,2002.0,Tracy McGrady,SG,22.0,ORL,76.0,76.0,2912.0,25.1,0.532,0.17800000000000002,0.35,5.7,17.3,11.5,25.8,2.1,1.8,9.4,31.1,,8.1,3.4,11.5,0.18899999999999997,,5.2,0.8,6.0,5.9,715.0,1586.0,0.451,103.0,283.0,0.364,612.0,1303.0,0.47,0.483,415.0,555.0,0.748,150.0,447.0,597.0,400.0,119.0,73.0,189.0,139.0,1948.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,4.0,25.63157894736842
Tracy McGrady,2003.0,Tracy McGrady,SG,23.0,ORL,75.0,74.0,2954.0,30.3,0.564,0.247,0.4,4.6,14.6,9.5,30.0,2.2,1.5,8.4,35.2,,13.2,2.9,16.1,0.262,,9.8,-0.1,9.7,8.7,829.0,1813.0,0.457,173.0,448.0,0.386,656.0,1365.0,0.48100000000000004,0.505,576.0,726.0,0.7929999999999999,121.0,367.0,488.0,411.0,124.0,59.0,195.0,156.0,2407.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,5.0,32.093333333333334
Tracy McGrady,2004.0,Tracy McGrady,SG,24.0,ORL,67.0,67.0,2675.0,25.3,0.526,0.32799999999999996,0.319,3.9,13.3,8.5,28.3,1.8,1.1,9.1,33.2,,8.1,0.4,8.4,0.151,,7.9,-2.1,5.8,5.3,653.0,1566.0,0.41700000000000004,174.0,513.0,0.33899999999999997,479.0,1053.0,0.455,0.473,398.0,500.0,0.7959999999999999,95.0,307.0,402.0,370.0,93.0,42.0,179.0,129.0,1878.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,6.0,28.029850746268657
Tracy McGrady,2005.0,Tracy McGrady,SF,25.0,HOU,78.0,78.0,3182.0,22.9,0.526,0.262,0.336,2.7,14.8,8.9,28.6,2.3,1.3,9.5,31.2,,6.5,5.4,12.0,0.18,,4.9,1.9,6.8,7.0,715.0,1660.0,0.431,142.0,435.0,0.326,573.0,1225.0,0.46799999999999997,0.473,431.0,557.0,0.774,71.0,413.0,484.0,448.0,135.0,52.0,201.0,167.0,2003.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,7.0,25.67948717948718
Tracy McGrady,2006.0,Tracy McGrady,SF,26.0,HOU,47.0,47.0,1745.0,21.9,0.494,0.231,0.336,3.1,17.2,10.3,28.8,1.8,1.9,9.4,35.0,,1.4,2.7,4.1,0.11199999999999999,,3.4,1.3,4.8,3.0,410.0,1011.0,0.406,73.0,234.0,0.312,337.0,777.0,0.434,0.442,254.0,340.0,0.747,46.0,261.0,307.0,225.0,59.0,41.0,120.0,88.0,1147.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,8.0,24.404255319148938
Tracy McGrady,2007.0,Tracy McGrady,SG,27.0,HOU,71.0,71.0,2539.0,23.2,0.515,0.257,0.33,2.6,14.5,8.6,37.5,1.9,1.1,11.2,35.0,,4.1,4.5,8.6,0.163,,4.6,1.6,6.2,5.2,638.0,1480.0,0.431,126.0,381.0,0.331,512.0,1099.0,0.466,0.474,345.0,488.0,0.7070000000000001,56.0,322.0,378.0,458.0,92.0,36.0,213.0,136.0,1747.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,9.0,24.6056338028169
Tracy McGrady,2008.0,Tracy McGrady,SG,28.0,HOU,66.0,62.0,2440.0,18.4,0.48700000000000004,0.226,0.27399999999999997,2.0,13.5,7.8,29.6,1.5,0.9,9.8,30.4,,2.0,3.8,5.8,0.115,,1.7,0.7,2.4,2.7,548.0,1307.0,0.419,86.0,295.0,0.292,462.0,1012.0,0.457,0.452,245.0,358.0,0.684,42.0,297.0,339.0,387.0,68.0,30.0,160.0,91.0,1427.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,10.0,21.62121212121212
Tracy McGrady,2009.0,Tracy McGrady,SG,29.0,HOU,35.0,35.0,1181.0,16.3,0.49200000000000005,0.24100000000000002,0.322,2.1,12.7,7.6,25.2,1.9,0.9,11.1,24.5,,0.9,1.8,2.7,0.10800000000000001,,0.4,1.0,1.4,1.0,188.0,485.0,0.38799999999999996,44.0,117.0,0.376,144.0,368.0,0.391,0.433,125.0,156.0,0.8009999999999999,20.0,134.0,154.0,175.0,42.0,15.0,69.0,38.0,545.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,11.0,15.571428571428571
Tracy McGrady,2010.0,Tracy McGrady,SG,30.0,TOT,30.0,24.0,673.0,12.2,0.466,0.272,0.268,3.7,12.4,7.9,22.6,1.1,1.5,14.3,20.6,,0.0,0.3,0.3,0.018000000000000002,,-2.2,-1.2,-3.3,-0.2,91.0,235.0,0.387,16.0,64.0,0.25,75.0,171.0,0.439,0.42100000000000004,47.0,63.0,0.746,22.0,72.0,94.0,99.0,15.0,14.0,44.0,40.0,245.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,12.0,8.166666666666666
Tracy McGrady,2010.0,Tracy McGrady,SG,30.0,HOU,6.0,0.0,46.0,12.4,0.439,0.105,0.316,0.0,12.9,6.2,20.9,0.0,3.2,4.4,21.8,,0.0,0.0,0.0,0.047,,-4.1,-2.0,-6.1,0.0,7.0,19.0,0.368,1.0,2.0,0.5,6.0,17.0,0.353,0.395,4.0,6.0,0.667,0.0,5.0,5.0,6.0,0.0,2.0,1.0,2.0,19.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,12.0,3.1666666666666665
Tracy McGrady,2010.0,Tracy McGrady,SG,30.0,NYK,24.0,24.0,627.0,12.2,0.469,0.287,0.264,3.9,12.4,8.1,22.7,1.2,1.4,15.1,20.5,,-0.1,0.3,0.2,0.016,,-2.0,-1.1,-3.1,-0.2,84.0,216.0,0.389,15.0,62.0,0.242,69.0,154.0,0.44799999999999995,0.424,43.0,57.0,0.754,22.0,67.0,89.0,93.0,15.0,12.0,43.0,38.0,226.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,12.0,9.416666666666666
Tracy McGrady,2011.0,Tracy McGrady,SG,31.0,DET,72.0,39.0,1686.0,14.9,0.503,0.171,0.251,3.4,15.4,9.1,23.6,2.1,1.6,15.2,18.6,,1.0,1.1,2.1,0.061,,-0.5,0.2,-0.3,0.7,227.0,514.0,0.442,30.0,88.0,0.341,197.0,426.0,0.462,0.47100000000000003,90.0,129.0,0.698,49.0,202.0,251.0,252.0,66.0,34.0,102.0,101.0,574.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,13.0,7.972222222222222
Tracy McGrady,2012.0,Tracy McGrady,SF,32.0,ATL,52.0,0.0,837.0,13.6,0.51,0.14300000000000002,0.359,3.3,18.2,10.8,20.8,1.0,1.4,16.5,18.0,,0.5,1.1,1.6,0.094,,-2.4,0.6,-1.7,0.1,101.0,231.0,0.43700000000000006,15.0,33.0,0.455,86.0,198.0,0.434,0.47,56.0,83.0,0.675,23.0,131.0,154.0,110.0,16.0,15.0,53.0,35.0,273.0,1998.0,2012.0,F-G,6-8,210.0,"May 24, 1979",,14.0,5.25
Vince Carter,1999.0,Vince Carter,SF,22.0,TOR,50.0,49.0,1760.0,19.6,0.516,0.086,0.35,6.1,12.6,9.3,17.2,1.7,3.3,11.1,25.6,,3.6,1.4,5.0,0.136,,2.1,-0.2,1.9,1.7,345.0,766.0,0.45,19.0,66.0,0.28800000000000003,326.0,700.0,0.466,0.46299999999999997,204.0,268.0,0.7609999999999999,94.0,189.0,283.0,149.0,55.0,77.0,110.0,140.0,913.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,0.0,18.26
Vince Carter,2000.0,Vince Carter,SF,23.0,TOR,82.0,82.0,3126.0,23.4,0.5429999999999999,0.139,0.325,5.2,12.1,8.5,20.5,1.8,2.1,8.4,30.0,,9.1,2.7,11.8,0.182,,5.2,-0.6,4.6,5.2,788.0,1696.0,0.465,95.0,236.0,0.40299999999999997,693.0,1460.0,0.475,0.493,436.0,551.0,0.7909999999999999,150.0,326.0,476.0,322.0,110.0,92.0,178.0,263.0,2107.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,1.0,25.695121951219512
Vince Carter,2001.0,Vince Carter,SF,24.0,TOR,75.0,75.0,2979.0,25.0,0.551,0.24,0.303,6.5,9.3,7.9,19.2,2.0,1.9,8.2,30.7,,10.3,2.6,12.9,0.20800000000000002,,7.7,-0.6,7.0,6.8,762.0,1656.0,0.46,162.0,397.0,0.408,600.0,1259.0,0.47700000000000004,0.509,384.0,502.0,0.765,176.0,240.0,416.0,291.0,114.0,82.0,167.0,205.0,2070.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,2.0,27.6
Vince Carter,2002.0,Vince Carter,SG,25.0,TOR,60.0,60.0,2385.0,20.5,0.515,0.239,0.235,6.4,8.7,7.5,19.9,2.1,1.3,9.6,30.5,,4.6,2.4,7.0,0.14,,4.8,-0.7,4.1,3.7,559.0,1307.0,0.428,121.0,313.0,0.387,438.0,994.0,0.441,0.474,245.0,307.0,0.7979999999999999,138.0,175.0,313.0,239.0,94.0,43.0,154.0,191.0,1484.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,3.0,24.733333333333334
Vince Carter,2003.0,Vince Carter,SG,26.0,TOR,43.0,42.0,1471.0,21.9,0.532,0.172,0.21100000000000002,4.4,10.4,7.3,20.4,1.7,2.0,8.2,28.1,,3.4,0.8,4.2,0.136,,4.1,-1.4,2.7,1.7,355.0,760.0,0.467,45.0,131.0,0.344,310.0,629.0,0.493,0.49700000000000005,129.0,160.0,0.8059999999999999,59.0,129.0,188.0,143.0,48.0,41.0,74.0,121.0,884.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,4.0,20.558139534883722
Vince Carter,2004.0,Vince Carter,SG,27.0,TOR,73.0,73.0,2785.0,20.0,0.501,0.16699999999999998,0.28600000000000003,3.9,10.6,7.2,28.0,1.7,1.7,12.0,32.5,,2.6,3.4,6.0,0.10300000000000001,,2.9,0.1,2.9,3.4,608.0,1457.0,0.41700000000000004,93.0,243.0,0.38299999999999995,515.0,1214.0,0.424,0.449,336.0,417.0,0.8059999999999999,95.0,254.0,349.0,348.0,88.0,65.0,223.0,212.0,1645.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,5.0,22.534246575342465
Vince Carter,2005.0,Vince Carter,SF-SG,28.0,TOT,77.0,76.0,2828.0,22.9,0.541,0.203,0.299,4.4,12.6,8.4,25.7,2.1,1.3,8.8,31.6,,5.9,3.5,9.4,0.159,,5.3,0.0,5.3,5.2,696.0,1541.0,0.452,127.0,313.0,0.406,569.0,1228.0,0.46299999999999997,0.493,367.0,460.0,0.7979999999999999,106.0,295.0,401.0,327.0,109.0,48.0,168.0,243.0,1886.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,6.0,24.493506493506494
Vince Carter,2005.0,Vince Carter,SG,28.0,TOR,20.0,20.0,608.0,17.0,0.475,0.195,0.23800000000000002,5.1,7.2,6.1,18.5,2.1,1.8,6.2,26.7,,0.5,0.4,0.9,0.068,,1.2,-1.1,0.1,0.3,124.0,302.0,0.41100000000000003,19.0,59.0,0.322,105.0,243.0,0.43200000000000005,0.442,50.0,72.0,0.6940000000000001,28.0,38.0,66.0,61.0,25.0,15.0,22.0,56.0,317.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,6.0,15.85
Vince Carter,2005.0,Vince Carter,SF,28.0,NJN,57.0,56.0,2220.0,24.5,0.556,0.205,0.313,4.2,14.1,9.1,27.6,2.0,1.2,9.4,32.9,,5.4,3.1,8.5,0.184,,6.4,0.3,6.7,4.8,572.0,1239.0,0.462,108.0,254.0,0.425,464.0,985.0,0.47100000000000003,0.505,317.0,388.0,0.8170000000000001,78.0,257.0,335.0,266.0,84.0,33.0,146.0,187.0,1569.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,6.0,27.526315789473685
Vince Carter,2006.0,Vince Carter,SG,29.0,NJN,79.0,79.0,2906.0,21.6,0.536,0.242,0.396,5.4,13.4,9.3,24.4,1.7,1.5,10.7,32.3,,4.9,4.4,9.3,0.153,,3.9,0.5,4.4,4.7,653.0,1518.0,0.43,125.0,367.0,0.341,528.0,1151.0,0.45899999999999996,0.47100000000000003,480.0,601.0,0.799,135.0,327.0,462.0,338.0,94.0,53.0,213.0,235.0,1911.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,7.0,24.189873417721518
Vince Carter,2007.0,Vince Carter,SG,30.0,NJN,82.0,82.0,3126.0,21.8,0.5589999999999999,0.273,0.36,4.3,14.2,9.3,25.1,1.4,0.8,10.5,30.8,,7.4,3.1,10.5,0.161,,4.7,-0.6,4.1,4.8,726.0,1598.0,0.45399999999999996,156.0,437.0,0.35700000000000004,570.0,1161.0,0.491,0.503,462.0,576.0,0.802,114.0,378.0,492.0,393.0,82.0,30.0,217.0,266.0,2070.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,8.0,25.24390243902439
Vince Carter,2008.0,Vince Carter,SG,31.0,NJN,76.0,72.0,2959.0,18.8,0.55,0.212,0.33299999999999996,4.4,13.4,8.9,25.2,1.6,0.9,10.9,25.6,,5.5,2.2,7.7,0.126,,3.3,-0.3,3.0,3.8,587.0,1287.0,0.456,98.0,273.0,0.359,489.0,1014.0,0.48200000000000004,0.494,350.0,429.0,0.816,112.0,341.0,453.0,389.0,93.0,33.0,181.0,241.0,1622.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,9.0,21.342105263157894
Vince Carter,2009.0,Vince Carter,SG,32.0,NJN,80.0,80.0,2946.0,19.3,0.545,0.29100000000000004,0.305,3.0,13.8,8.3,23.7,1.5,1.1,9.8,26.8,,5.7,1.8,7.5,0.12300000000000001,,3.5,-0.9,2.5,3.4,588.0,1345.0,0.43700000000000006,151.0,392.0,0.385,437.0,953.0,0.45899999999999996,0.493,335.0,410.0,0.8170000000000001,74.0,336.0,410.0,376.0,82.0,38.0,166.0,234.0,1662.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,10.0,20.775
Vince Carter,2010.0,Vince Carter,SG,33.0,ORL,75.0,74.0,2310.0,17.1,0.541,0.319,0.301,1.7,12.6,7.3,17.8,1.2,0.6,8.4,25.2,,4.4,3.0,7.4,0.154,,1.9,-0.1,1.7,2.2,434.0,1015.0,0.428,119.0,324.0,0.36700000000000005,315.0,691.0,0.456,0.486,257.0,306.0,0.84,33.0,260.0,293.0,236.0,53.0,18.0,106.0,189.0,1244.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,11.0,16.586666666666666
Vince Carter,2011.0,Vince Carter,SG,34.0,TOT,73.0,63.0,2051.0,14.8,0.528,0.36,0.19399999999999998,3.1,12.4,7.8,12.1,1.7,0.7,8.5,23.5,,2.0,1.9,3.8,0.08900000000000001,,1.0,-0.7,0.3,1.2,389.0,891.0,0.43700000000000006,116.0,321.0,0.361,273.0,570.0,0.479,0.502,128.0,173.0,0.74,54.0,221.0,275.0,146.0,67.0,20.0,90.0,193.0,1022.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,12.0,14.0
Vince Carter,2011.0,Vince Carter,SG,34.0,ORL,22.0,22.0,664.0,16.2,0.557,0.293,0.282,2.0,13.5,7.9,17.3,1.6,0.4,10.7,23.4,,1.1,1.0,2.1,0.151,,1.4,0.6,1.9,0.7,125.0,266.0,0.47,27.0,78.0,0.34600000000000003,98.0,188.0,0.521,0.521,56.0,75.0,0.747,11.0,79.0,90.0,64.0,20.0,3.0,36.0,70.0,333.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,12.0,15.136363636363637
Vince Carter,2011.0,Vince Carter,SG,34.0,PHO,51.0,41.0,1387.0,14.2,0.516,0.389,0.157,3.6,11.8,7.7,9.6,1.7,0.9,7.5,23.5,,0.9,0.8,1.7,0.06,,0.8,-1.2,-0.4,0.5,264.0,625.0,0.42200000000000004,89.0,243.0,0.366,175.0,382.0,0.45799999999999996,0.494,72.0,98.0,0.735,43.0,142.0,185.0,82.0,47.0,17.0,54.0,123.0,689.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,12.0,13.509803921568627
Vince Carter,2012.0,Vince Carter,SG,35.0,DAL,61.0,40.0,1542.0,13.6,0.519,0.37799999999999995,0.212,2.3,12.5,7.5,15.0,1.9,1.3,12.4,20.4,,1.0,1.8,2.9,0.09,,0.0,0.6,0.6,1.0,223.0,542.0,0.41100000000000003,74.0,205.0,0.361,149.0,337.0,0.442,0.48,95.0,115.0,0.826,32.0,173.0,205.0,139.0,56.0,25.0,84.0,134.0,615.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,13.0,10.081967213114755
Vince Carter,2013.0,Vince Carter,SF,36.0,DAL,81.0,3.0,2093.0,17.8,0.5710000000000001,0.467,0.261,3.1,14.4,8.9,15.0,1.8,1.6,10.0,23.1,,3.9,2.0,6.0,0.13699999999999998,,3.3,-0.4,2.9,2.6,372.0,855.0,0.435,162.0,399.0,0.406,210.0,456.0,0.461,0.53,182.0,223.0,0.816,58.0,276.0,334.0,194.0,74.0,44.0,106.0,226.0,1088.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,14.0,13.432098765432098
Vince Carter,2014.0,Vince Carter,SG,37.0,DAL,81.0,0.0,1973.0,15.9,0.539,0.457,0.242,4.0,12.6,8.3,16.5,1.6,1.5,10.7,23.1,,3.0,1.3,4.3,0.105,,2.2,-1.0,1.1,1.6,330.0,811.0,0.40700000000000003,146.0,371.0,0.39399999999999996,184.0,440.0,0.418,0.49700000000000005,161.0,196.0,0.821,67.0,217.0,284.0,212.0,61.0,35.0,108.0,209.0,967.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,15.0,11.938271604938272
Vince Carter,2015.0,Vince Carter,SG,38.0,MEM,66.0,1.0,1091.0,9.6,0.445,0.5710000000000001,0.14,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,,-0.5,1.4,1.0,0.043,,-1.1,-0.3,-1.4,0.2,135.0,406.0,0.33299999999999996,69.0,232.0,0.297,66.0,174.0,0.379,0.41700000000000004,45.0,57.0,0.789,27.0,106.0,133.0,79.0,43.0,14.0,43.0,102.0,384.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,16.0,5.818181818181818
Vince Carter,2016.0,Vince Carter,SG,39.0,MEM,60.0,3.0,1005.0,12.7,0.52,0.493,0.245,3.4,13.6,8.3,8.9,1.9,1.5,8.4,18.5,,1.0,0.8,1.8,0.084,,-0.1,-1.2,-1.2,0.2,133.0,343.0,0.38799999999999996,59.0,169.0,0.349,74.0,174.0,0.425,0.474,70.0,84.0,0.833,31.0,115.0,146.0,56.0,38.0,16.0,35.0,101.0,395.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,17.0,6.583333333333333
Vince Carter,2017.0,Vince Carter,SF,40.0,MEM,73.0,15.0,1799.0,11.7,0.542,0.604,0.235,2.2,12.5,7.2,11.5,1.7,1.9,8.5,14.9,,1.9,2.1,4.0,0.106,,0.1,0.9,1.0,1.4,193.0,490.0,0.39399999999999996,112.0,296.0,0.37799999999999995,81.0,194.0,0.418,0.508,88.0,115.0,0.765,36.0,191.0,227.0,133.0,60.0,36.0,50.0,163.0,586.0,1999.0,2018.0,G-F,6-6,220.0,"January 26, 1977",University of North Carolina,18.0,8.027397260273972
